ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
410239,5,5,5,5,5,5,5,5,5,5
410240,0,0,0,0,0,0,30,11,0,0
410241,0,0,0,0,0,0,0,0,0,0
410242,27,27,27,27,27,27,27,27,27,27
410243,0,0,0,0,0,0,0,0,0,0
410244,19,19,19,19,19,19,19,19,19,19
410245,10,10,10,10,10,10,10,10,10,10
410246,0,0,0,0,0,0,0,0,0,0
410247,0,0,0,18,0,0,0,0,0,0
410248,2,2,2,2,2,2,2,2,2,2
410249,0,0,0,0,0,0,0,0,0,0
410250,24,24,24,24,24,24,24,24,24,24
410251,11,11,11,11,11,11,11,11,11,11
410252,0,0,0,0,0,0,0,0,0,0
410253,28,28,28,28,28,28,28,28,28,28
410254,0,0,0,0,0,0,0,0,0,0
410255,0,0,0,0,0,0,0,0,0,0
410256,0,0,0,0,0,9,0,0,0,0
410257,40,40,40,40,40,40,40,40,40,40
410258,0,0,0,0,0,0,0,0,0,0
410259,3,3,3,3,11,3,3,3,3,3
410260,0,0,0,7,0,21,0,0,0,11
410261,25,25,25,25,25,25,25,25,25,25
410262,15,15,15,15,15,15,15,15,15,15
410263,0,23,0,0,0,0,0,0,0,0
410264,0,0,0,0,0,0,0,0,0,0
410265,0,0,0,0,0,0,0,0,0,0
410266,5,5,5,5,5,5,5,5,5,5
410267,0,0,0,13,0,0,0,0,26,0
410268,0,0,0,0,0,0,0,0,0,0
410269,3,3,3,3,3,3,3,3,3,3
410270,3,3,3,3,3,3,3,3,3,3
410271,20,0,0,9,0,18,6,7,0,0
410272,0,12,0,20,0,23,27,13,22,0
410273,19,19,19,19,19,19,19,19,19,19
410274,0,0,0,0,0,0,0,0,0,0
410275,0,0,0,0,0,0,9,15,0,16
410276,13,0,0,0,0,0,0,0,0,0
410277,0,0,0,0,0,0,0,0,0,0
410278,0,0,0,0,0,0,0,0,0,0
410279,24,24,24,24,24,24,24,24,24,24
410280,0,0,0,0,11,0,0,0,0,0
410281,11,11,11,11,11,11,11,11,11,11
410282,21,21,21,21,21,21,21,21,21,21
410283,4,4,4,4,4,4,4,4,4,4
410284,0,0,14,36,0,48,33,0,40,0
410285,0,0,20,0,0,0,0,4,28,0
410286,0,0,0,0,0,0,0,0,0,0
410287,0,0,8,10,33,0,10,0,0,21
410288,0,0,0,0,0,0,0,0,0,0
410289,28,19,6,11,26,16,33,13,8,13
410291,0,0,0,0,23,0,0,0,0,0
410292,22,22,22,22,22,22,22,22,22,22
410293,0,0,19,0,0,0,0,0,0,0
410294,0,0,0,0,0,0,0,0,0,0
410295,0,18,15,0,0,0,0,0,0,20
410296,0,0,0,0,0,0,0,0,0,0
410297,23,0,15,0,0,0,0,0,16,35
410298,19,19,19,19,19,19,19,19,19,19
410300,16,16,16,16,16,16,16,16,16,16
410301,0,0,0,0,0,0,0,0,0,0
410302,0,0,0,0,0,0,0,0,0,0
410303,0,0,0,0,0,0,0,0,0,0
410304,24,24,24,24,24,24,24,24,24,24
410305,32,9,20,9,0,16,0,0,31,0
410306,10,10,10,10,10,10,10,10,10,10
410308,0,0,0,0,0,0,0,0,0,0
410309,0,0,0,0,0,0,0,0,0,0
410310,16,16,16,16,16,16,16,16,16,16
410311,29,29,29,29,29,29,29,29,29,29
410312,9,25,0,0,8,0,0,9,0,0
410313,0,0,14,0,8,0,13,11,0,9
410314,27,27,27,27,27,27,27,27,27,35
410315,0,0,0,0,0,0,0,0,0,0
410316,4,4,4,4,4,4,4,4,4,4
410317,10,10,10,10,10,10,10,10,10,10
410318,20,20,20,20,20,20,20,20,20,20
410319,0,0,0,0,0,0,0,0,0,0
410320,2,2,2,2,2,2,2,2,2,2
410321,18,18,11,12,10,0,37,13,13,0
410322,0,0,0,0,0,0,0,0,0,13
410323,29,16,16,20,26,0,0,9,25,0
410325,17,17,17,17,17,17,17,17,17,17
410326,0,0,15,0,11,16,0,0,0,0
410327,13,34,32,19,27,13,27,22,23,27
410328,0,18,0,15,12,0,0,0,0,0
410329,2,0,21,0,0,0,0,7,0,0
410330,3,3,3,3,3,3,3,3,3,3
410331,23,23,23,23,23,23,29,23,23,23
410332,0,0,0,0,0,0,0,0,0,2
410333,15,15,15,15,15,15,15,15,15,15
410334,22,17,0,23,0,3,0,2,14,23
410335,20,20,20,20,20,20,20,20,20,20
410336,0,0,0,0,27,0,0,0,0,0
410337,0,0,0,0,0,0,0,0,0,0
410338,0,0,0,0,0,0,0,0,0,0
410339,40,40,40,40,40,40,40,40,40,40
410340,0,0,0,0,0,0,0,0,0,0
410342,0,12,11,0,0,0,0,0,0,0
410343,0,0,0,4,0,0,0,0,0,0
410344,22,22,22,22,22,22,22,22,22,22
410345,12,12,12,12,12,12,12,12,12,12
410346,9,9,9,9,9,9,9,9,9,9
410347,26,26,26,26,26,26,26,26,26,26
410348,0,0,0,0,39,0,0,0,0,19
410349,0,0,0,0,0,0,0,0,0,0
410350,16,19,20,16,17,17,25,0,0,23
410351,10,10,10,10,10,10,10,10,10,10
410352,0,0,0,0,0,0,0,0,0,0
410353,0,0,0,11,35,0,0,0,0,3
410354,10,10,10,10,10,10,10,10,10,10
410356,0,40,0,0,0,0,17,0,0,0
410357,0,14,0,0,0,0,0,0,0,6
410358,2,2,2,2,2,2,2,2,2,2
410359,0,0,0,0,0,0,0,0,0,10
410360,0,26,0,19,15,17,0,23,4,0
410361,9,22,6,34,25,13,30,17,18,13
410362,0,0,16,0,0,19,0,0,21,0
410363,0,8,0,0,0,21,4,0,18,25
410364,19,19,19,19,19,19,19,19,19,19
410365,0,0,0,0,0,0,0,0,9,17
410366,0,15,0,0,0,29,0,0,16,0
410367,1,1,1,1,1,1,1,1,1,1
410368,0,0,0,0,0,0,0,0,0,0
410369,0,0,0,0,0,0,0,0,0,0
410370,0,0,0,0,0,0,0,0,0,0
410371,0,0,0,37,0,0,0,0,0,0
410372,16,0,20,22,0,8,25,6,22,19
410373,16,16,16,16,16,16,16,16,16,16
410374,0,0,10,0,24,12,0,0,28,13
410375,21,21,21,21,21,21,21,21,21,21
410376,0,0,15,0,0,0,0,0,0,0
410377,14,14,14,14,14,14,14,14,14,14
410378,17,0,0,0,0,0,0,0,21,0
410379,0,0,0,0,0,0,31,22,0,0
410380,0,0,0,0,0,0,0,44,0,0
410381,0,0,0,0,0,0,0,0,0,0
410385,17,17,17,17,17,17,17,17,17,17
410386,19,14,15,29,16,0,10,0,45,18
410388,11,11,11,11,11,11,11,11,11,11
410389,0,0,0,0,0,0,0,0,0,0
410390,23,0,0,10,0,0,41,40,14,8
410391,40,40,40,40,40,40,40,40,40,40
410392,31,31,31,31,31,31,31,31,31,31
410394,27,27,27,27,27,27,27,27,27,27
410395,0,0,0,0,0,0,0,21,0,0
410396,20,20,20,20,20,20,20,20,20,20
410397,11,11,11,11,11,11,11,11,11,11
410398,0,0,0,0,0,0,0,0,0,0
410399,0,0,0,0,0,0,0,0,0,0
410400,14,14,14,14,14,14,14,14,14,14
410401,3,3,3,3,3,3,3,3,3,3
410402,3,15,3,3,3,3,3,3,3,3
410403,21,21,21,21,21,21,21,21,21,21
410404,0,0,0,0,0,0,0,0,0,0
410405,0,0,28,21,0,2,21,31,0,0
410406,0,22,0,0,17,0,0,0,0,0
410407,31,31,31,31,31,31,31,31,31,31
410408,22,22,22,22,22,22,22,22,22,22
410409,5,5,5,5,5,5,5,5,5,5
410410,0,0,0,0,0,0,0,0,0,0
410411,0,0,0,0,0,0,0,0,0,0
410412,17,17,17,17,17,17,17,17,17,17
410413,0,11,0,33,0,0,0,0,0,0
410414,0,11,8,0,9,0,0,0,0,0
410415,39,5,0,14,0,0,0,0,25,0
410416,0,0,0,0,0,0,11,0,19,0
410417,33,0,12,0,0,18,5,26,22,9
410418,18,0,41,15,0,0,0,16,13,10
410419,18,16,18,21,25,3,25,0,27,17
410420,0,0,0,0,0,0,0,0,0,0
410421,0,42,0,0,38,0,8,0,0,13
410422,28,28,28,28,28,28,28,28,28,28
410423,13,19,18,17,15,15,16,19,18,15
410424,20,20,20,20,20,20,20,20,20,20
410425,34,0,0,0,0,0,0,0,0,0
410426,0,0,0,0,0,0,0,0,0,0
410427,0,0,0,0,12,0,0,4,0,0
410428,0,0,0,0,9,0,10,0,0,0
410429,29,10,0,0,17,0,13,17,28,19
410430,0,0,0,0,0,0,0,0,0,0
410431,0,0,0,0,0,0,0,0,0,0
410432,0,0,0,0,0,0,0,0,0,0
410433,0,0,0,0,0,0,0,0,0,0
410434,0,0,0,0,0,0,0,0,0,0
410435,0,0,0,0,0,0,0,0,0,0
410436,0,0,0,0,0,0,0,0,0,0
410437,0,0,0,0,0,0,0,0,0,0
410438,0,30,0,8,0,0,0,27,42,0
410439,40,40,40,40,40,40,40,40,40,40
410440,0,0,0,6,0,0,14,0,0,0
410441,26,26,26,26,26,26,26,26,26,26
410442,0,0,0,0,0,0,0,0,0,0
410443,0,0,28,0,0,9,0,18,0,0
410444,0,0,0,0,0,0,0,0,0,0
410446,0,26,0,0,22,0,36,14,8,11
410448,0,0,0,0,0,11,0,2,0,0
410449,0,0,15,27,0,19,0,0,0,21
410450,0,0,0,23,0,0,0,0,29,0
410451,0,0,0,0,0,0,0,0,0,0
410452,15,13,13,13,13,13,13,13,13,13
410453,0,0,0,0,0,0,0,0,0,0
410454,17,17,17,17,17,17,17,17,17,17
410455,0,29,0,7,14,0,5,0,0,19
410456,0,0,0,0,0,0,0,0,0,0
410457,13,13,13,13,13,13,13,13,13,13
410458,37,37,37,37,37,37,37,37,37,37
410460,16,16,16,16,16,16,16,16,16,16
410461,0,0,0,0,0,0,0,0,0,0
410462,3,3,3,3,3,3,3,3,14,3
410463,0,4,21,14,14,0,0,12,4,0
410464,0,0,0,0,0,0,0,0,0,0
410465,0,15,0,0,0,0,19,0,0,19
410466,0,0,0,0,0,0,0,0,0,0
410467,0,0,0,0,0,0,0,0,0,0
410468,5,0,0,0,0,8,0,0,9,3
410469,1,1,12,1,1,1,11,1,1,1
410470,2,2,2,2,2,2,2,2,2,2
410471,37,29,0,0,0,0,0,0,0,0
410472,6,0,0,0,44,29,15,0,0,0
410473,14,0,21,0,24,0,26,0,35,21
420001,0,0,0,0,0,0,0,0,0,0
420002,22,22,22,22,22,22,22,22,22,22
420003,34,24,0,15,23,23,18,17,24,0
420004,0,0,0,0,0,0,0,0,0,0
420005,0,0,0,0,0,0,37,0,0,0
420006,0,0,0,0,0,0,0,0,0,0
420007,30,16,16,16,36,16,16,16,16,16
420008,0,0,0,0,0,21,0,0,0,8
420009,0,0,0,0,0,0,0,0,0,0
420010,0,0,0,0,0,0,0,0,0,0
420011,0,0,0,0,0,0,0,0,0,0
420012,12,12,12,12,12,12,12,12,12,12
420013,0,0,0,0,0,0,0,0,0,0
420014,0,0,0,12,19,29,10,0,17,21
420015,0,17,0,5,0,0,0,0,0,0
420016,0,0,0,0,0,0,0,0,0,0
420017,0,0,0,0,0,0,0,0,0,0
420018,0,0,0,0,0,0,0,0,0,0
420019,0,0,17,22,0,0,0,0,0,0
420020,2,2,2,2,2,2,2,2,2,2
420021,0,0,0,0,0,0,0,0,0,0
420022,0,0,0,0,0,0,0,0,0,0
420023,0,0,0,0,0,0,0,0,0,0
420024,0,0,0,0,0,0,0,0,0,0
420025,16,16,16,16,16,16,16,16,16,16
420026,0,0,0,0,0,0,0,0,0,0
420027,0,22,8,9,7,12,9,6,15,14
420028,0,14,0,0,0,0,0,0,0,0
420029,0,0,0,0,0,0,0,0,0,0
420030,0,0,0,0,0,0,0,0,0,0
420031,0,0,0,0,0,0,0,0,0,0
420032,24,14,0,13,7,14,6,22,0,18
420033,0,0,0,0,0,0,0,0,0,0
420034,15,15,15,15,15,15,15,15,15,15
420035,25,16,14,9,11,26,11,11,16,4
420036,0,0,0,0,0,0,0,0,0,0
420037,7,7,7,7,7,7,7,7,7,7
420038,0,0,0,0,0,0,13,0,0,0
420039,0,5,10,0,23,0,0,0,0,0
420040,0,0,0,0,0,0,0,8,0,0
420041,0,0,0,0,0,0,0,0,0,0
420042,0,0,0,0,0,0,0,0,0,0
420043,0,0,0,0,0,0,0,0,0,0
420044,0,0,0,0,0,0,0,0,0,0
420045,0,0,25,0,0,0,0,8,0,0
420046,0,0,0,0,0,0,0,0,0,0
420047,0,0,0,0,0,0,0,0,0,0
420048,12,12,12,12,12,12,12,12,12,12
420049,22,22,22,22,22,22,22,22,22,22
420050,34,34,34,34,34,34,34,34,34,34
420051,0,0,0,0,0,0,0,0,0,0
420052,22,22,22,22,22,22,22,22,22,22
420053,3,3,3,3,3,3,3,34,3,3
420054,13,0,12,0,0,0,0,0,0,0
420055,0,0,0,0,0,0,0,0,0,0
420056,0,0,0,0,0,0,0,0,0,0
420057,0,0,0,11,0,0,0,0,0,0
420058,0,0,0,0,0,0,0,0,0,0
420059,0,14,0,0,0,19,0,15,0,0
420060,25,25,25,25,25,25,25,25,25,25
420061,0,0,0,0,0,0,0,0,0,0
420062,22,22,22,22,22,22,22,22,22,22
420063,0,16,0,0,19,0,0,12,0,0
420064,8,0,0,0,0,0,48,17,0,4
420065,0,0,0,0,0,0,0,0,0,0
420066,0,0,0,0,16,0,0,0,0,0
420067,0,0,0,0,0,0,0,0,0,0
420068,0,0,0,0,0,0,0,0,0,0
420069,0,0,0,0,0,0,0,0,0,0
420070,0,0,0,0,0,0,0,13,5,0
420071,0,0,0,0,0,0,0,0,0,0
420072,0,0,0,0,0,0,0,0,0,0
420073,0,0,0,0,0,0,0,0,0,0
420074,15,15,15,15,15,15,15,15,15,15
420075,7,7,7,7,7,7,7,7,7,7
420076,15,15,15,15,15,15,15,15,15,15
420077,32,0,10,10,17,0,26,19,11,0
420078,18,15,29,19,38,6,19,14,15,25
420079,0,0,0,0,0,0,0,0,0,0
420080,3,3,3,3,3,3,3,3,3,3
420081,12,9,9,9,9,9,21,9,9,9
420082,0,0,0,0,0,0,0,0,0,0
420083,0,0,0,24,0,0,0,0,0,0
420084,26,26,26,26,26,26,26,26,26,26
420085,18,18,18,18,18,18,18,18,18,18
420086,15,15,15,15,15,15,15,15,15,15
420087,22,22,22,22,22,22,22,22,22,22
420088,0,0,0,0,0,0,0,0,0,0
420089,0,0,0,0,0,7,0,0,0,0
420090,0,0,0,0,0,0,0,0,0,0
420091,19,19,19,19,19,19,19,19,19,19
420092,18,18,18,18,18,18,18,18,18,18
420093,0,0,0,0,0,0,0,0,0,0
420094,19,27,13,11,31,11,0,8,0,0
420095,6,6,6,6,6,6,6,6,6,6
420096,0,0,0,0,0,0,0,0,0,0
420097,16,16,16,16,16,16,16,16,16,16
420098,17,16,18,0,6,0,6,7,17,10
420099,0,0,0,0,0,0,0,0,0,0
420100,0,16,0,0,0,0,0,0,0,0
420101,9,0,0,30,22,16,15,27,12,14
420102,28,28,28,28,28,28,28,28,28,28
420103,0,0,0,0,0,0,0,0,0,0
420104,0,0,14,0,0,0,0,0,0,0
420105,0,0,0,0,0,0,0,0,0,0
420106,0,0,0,0,0,0,0,0,0,28
420107,0,0,0,0,0,0,0,0,0,0
420108,17,17,17,17,17,17,17,17,17,17
420109,9,9,9,9,9,9,9,9,9,9
420110,23,23,23,23,23,23,23,23,23,23
420111,21,21,21,21,21,21,21,21,21,21
420112,0,0,0,5,0,16,12,18,3,0
420113,0,0,0,34,0,0,0,0,0,0
420114,36,21,14,18,25,31,34,16,23,23
420115,12,12,12,12,12,12,18,12,12,12
420116,15,15,15,15,15,15,15,15,15,15
420117,0,0,0,12,0,0,0,0,0,0
420118,0,16,0,0,0,0,0,0,12,0
420119,0,0,0,0,0,0,0,0,0,0
420120,20,23,14,6,30,32,31,3,22,13
420121,33,29,35,29,29,29,29,29,29,29
420122,23,23,23,23,23,23,23,23,23,23
420123,3,8,14,11,24,3,28,14,15,20
420124,0,0,0,0,0,0,0,0,0,0
420125,0,0,0,0,0,0,0,0,0,0
420126,15,15,15,15,15,15,15,15,15,15
420127,0,0,13,0,0,0,0,0,0,0
420128,0,0,0,0,0,18,0,0,0,0
420129,0,0,0,0,0,0,39,0,0,0
420130,0,18,0,0,0,0,18,12,0,0
420131,19,19,19,19,19,19,19,19,19,19
420132,0,0,0,0,0,0,0,0,0,0
420133,0,0,0,0,0,0,0,20,0,0
420134,0,0,0,0,0,0,0,0,0,6
420135,0,0,5,0,0,6,0,10,0,0
420136,33,0,32,0,0,30,0,28,0,12
420137,0,0,0,0,0,12,0,0,0,0
420138,0,0,0,0,0,17,0,21,0,0
420139,0,0,0,0,0,0,14,19,15,5
420140,0,0,0,0,0,0,0,0,0,0
420141,0,0,0,0,0,0,0,0,0,0
420142,0,0,0,0,0,9,18,12,0,0
420143,0,0,0,0,0,0,0,0,0,0
420144,18,18,18,18,18,18,18,18,18,18
420145,18,32,19,9,14,17,22,14,25,17
420146,0,0,0,0,0,0,0,0,0,0
420147,22,22,22,22,22,22,22,22,22,22
420148,26,0,19,0,0,0,0,0,0,0
420149,0,0,0,0,0,0,0,0,0,0
420150,3,3,3,3,3,3,3,3,3,3
420151,20,20,20,20,20,20,20,20,20,20
420152,13,0,0,0,0,0,0,0,0,0
420153,0,0,0,0,0,0,0,0,0,0
420154,13,0,0,0,0,0,0,0,0,23
420155,15,44,11,43,0,24,17,19,0,0
420156,14,14,14,14,14,14,14,14,14,14
420157,0,0,0,0,0,0,0,0,0,0
420158,19,19,19,19,19,19,19,19,19,19
420159,5,5,5,5,7,5,5,5,5,5
420160,0,0,0,0,0,0,0,0,0,0
420161,18,18,18,18,18,18,18,18,18,18
420162,0,0,0,0,0,0,0,0,14,0
420163,0,0,0,0,0,0,0,0,0,0
420164,0,0,26,0,0,12,0,0,0,11
420165,0,0,0,0,0,0,0,0,0,0
420166,0,7,0,7,0,0,28,0,21,0
420167,23,0,48,0,27,15,17,0,0,8
420168,0,0,0,0,0,15,0,0,0,0
420169,0,0,0,0,0,0,0,0,0,0
420170,16,16,16,16,16,16,16,16,16,16
420171,9,9,9,9,9,9,9,9,9,9
420172,0,0,0,0,0,0,0,0,0,0
420173,0,0,0,0,0,0,0,0,0,0
420174,0,0,0,0,0,0,0,0,0,0
420175,0,0,0,0,0,0,0,0,0,0
420176,15,15,15,15,15,15,15,15,15,15
420177,0,0,0,0,0,0,0,0,0,0
420178,0,0,0,0,0,0,0,0,0,0
420179,21,21,21,21,21,21,21,21,21,21
420180,0,0,0,0,0,0,0,0,0,0
420181,16,16,16,16,16,16,16,16,16,16
420182,3,27,29,16,20,34,21,0,0,24
420183,13,13,13,13,17,13,13,13,13,13
420184,7,7,7,7,7,7,7,7,7,7
420185,0,14,8,29,0,21,0,13,0,12
420186,6,6,6,6,6,6,6,6,6,6
420187,0,0,0,0,0,43,0,23,25,29
420188,10,10,10,10,10,10,10,10,10,10
420189,12,12,15,29,12,14,14,13,22,12
420190,6,6,20,6,6,6,6,6,6,6
420191,0,0,0,16,0,0,0,0,0,0
420192,0,0,0,0,33,0,0,0,19,26
420193,0,0,0,0,0,0,0,0,0,0
420194,8,8,8,8,8,8,8,8,8,8
420195,19,19,19,19,19,19,19,19,19,19
420196,0,0,0,0,0,0,0,0,0,0
420197,0,0,0,0,0,11,0,0,0,0
420198,0,0,0,0,3,0,0,4,0,0
420199,2,2,2,2,2,2,2,2,2,2
420200,0,0,0,0,0,0,0,0,0,0
420201,0,0,0,0,0,0,0,12,0,0
420202,0,0,0,0,0,0,0,0,0,0
420203,0,11,11,0,0,0,0,28,0,0
420204,0,0,0,0,0,0,0,0,0,0
420205,0,0,0,0,0,0,0,0,0,0
420206,15,15,15,15,15,15,15,15,15,15
420207,0,0,0,0,0,0,0,0,0,0
420208,12,12,12,12,12,12,12,12,12,12
420209,0,0,0,0,5,11,0,17,0,0
420210,0,0,0,0,0,0,0,0,0,0
420211,14,0,0,8,0,0,0,0,0,22
420212,0,0,0,0,0,0,0,0,0,0
420213,29,29,29,29,29,29,29,29,29,29
420214,0,0,0,0,0,0,0,0,0,0
420215,0,0,0,0,0,0,0,0,0,0
420216,3,3,3,3,3,3,3,3,3,3
420217,1,1,1,1,1,1,1,1,1,1
420218,0,0,0,0,0,10,11,0,0,4
420219,0,0,0,0,0,0,0,0,0,0
420220,0,0,0,0,0,0,0,0,0,0
420221,0,0,0,0,0,0,0,0,0,0
420222,0,8,0,0,16,0,0,9,21,0
420223,0,0,7,0,0,0,8,0,0,0
420224,0,0,0,0,0,0,0,0,0,0
420225,0,0,0,0,0,0,0,0,0,13
420226,0,0,0,0,0,0,0,0,0,0
420227,0,0,0,0,0,0,0,0,0,0
420228,2,2,2,2,2,2,2,2,2,2
420229,0,0,0,0,0,0,0,0,0,0
420230,10,0,11,20,17,23,0,14,9,7
420231,9,9,9,9,9,9,9,9,9,9
420232,35,22,25,12,12,20,17,18,4,6
420233,18,18,18,18,18,18,18,18,18,18
420234,0,6,4,0,0,0,0,9,24,0
420235,0,0,0,0,0,0,0,0,0,0
420236,0,0,0,0,0,0,0,0,0,0
420237,17,21,16,21,7,23,13,12,9,12
420238,9,9,9,9,9,9,9,9,9,9
420239,0,0,0,0,0,0,0,0,0,0
420240,5,5,5,5,5,5,5,5,5,5
420241,27,27,27,27,27,27,27,27,27,27
420242,9,9,9,9,9,9,9,9,9,9
420243,0,0,0,0,0,0,0,0,0,0
420244,9,9,14,9,9,9,9,9,9,9
420245,0,0,0,0,0,0,0,0,0,0
420246,0,0,0,0,0,0,0,0,0,0
420247,4,11,6,5,0,12,4,18,24,26
420248,0,0,32,34,0,21,0,0,0,0
420249,0,0,0,0,0,0,0,0,0,0
420250,0,0,0,0,0,0,0,0,10,0
420251,0,0,0,0,0,0,0,32,0,0
420252,0,0,0,0,0,0,0,0,0,0
420253,10,0,0,0,0,0,0,0,15,0
420254,0,0,0,0,0,37,0,0,19,9
420255,0,0,0,0,0,0,0,0,0,0
420256,0,0,0,0,0,0,0,0,0,0
420257,0,0,0,0,0,0,0,0,0,0
420258,0,0,0,0,0,0,0,0,0,0
420259,0,0,0,0,0,0,0,0,0,0
420260,0,0,0,0,0,0,0,0,0,0
420261,0,0,0,0,0,0,0,0,0,0
420262,0,0,0,0,0,0,0,0,22,0
420263,16,12,13,0,13,16,18,18,7,5
420264,0,0,0,0,0,0,0,0,0,0
420265,0,0,0,0,0,0,0,0,0,0
420266,0,0,0,10,16,0,0,0,0,0
420267,8,8,8,8,8,8,8,8,8,8
420268,9,16,21,4,30,12,18,4,25,17
420269,8,22,16,0,23,0,0,45,13,0
420270,0,0,0,0,0,0,0,0,0,0
420271,15,15,15,15,15,15,15,15,15,15
420272,0,0,0,0,0,0,0,0,0,0
420273,0,0,0,0,0,0,0,0,0,0
420274,17,17,17,17,17,17,17,17,17,17
420275,0,0,0,6,0,0,0,0,0,0
420276,0,0,0,0,0,0,0,0,24,0
420277,0,0,0,0,0,0,0,0,0,0
420278,0,0,0,0,0,0,0,0,0,0
420279,0,0,0,0,0,0,0,0,0,0
420280,0,0,0,0,0,0,0,0,0,0
420281,36,29,14,15,15,5,21,16,0,0
420282,14,14,22,14,14,14,14,14,14,14
420283,0,0,36,0,0,0,0,0,0,14
420284,30,30,30,30,30,30,30,30,30,30
420285,0,0,0,0,0,0,0,0,0,0
420286,0,0,0,0,0,0,0,0,0,0
420287,0,13,0,0,0,22,9,0,19,0
420288,0,0,0,0,0,0,0,0,0,0
420289,17,19,17,22,0,13,33,16,16,20
420290,0,0,0,0,0,0,0,0,0,0
420291,9,9,9,9,9,9,9,9,9,9
420292,33,0,25,21,28,18,13,27,10,28
420293,21,15,0,33,0,7,0,0,13,0
420294,0,0,0,0,0,0,0,0,0,0
420295,0,0,0,0,0,0,0,0,0,0
420296,0,0,0,0,0,0,0,0,0,0
420297,0,0,0,0,0,10,0,0,0,5
420298,0,0,0,0,0,0,0,0,0,0
420299,13,0,0,6,29,28,30,0,0,8
420300,0,0,0,0,0,0,0,0,0,0
420301,0,0,0,0,0,0,0,0,0,0
420302,24,24,24,24,24,24,24,24,24,24
420303,0,0,0,0,0,0,0,0,0,0
420304,0,0,0,0,0,0,0,0,0,0
420305,13,13,13,13,13,13,13,13,13,13
420306,23,23,23,23,23,23,23,23,23,23
420307,31,0,0,0,0,0,0,11,0,0
420308,14,14,14,14,14,14,14,14,14,14
420309,0,0,0,0,0,0,0,0,0,0
420310,0,0,0,0,0,0,0,0,0,0
420311,17,17,17,17,17,17,17,17,17,17
420312,0,0,0,0,0,0,0,0,0,0
420313,0,0,0,0,0,0,0,0,0,0
420314,18,18,18,18,18,18,18,18,18,18
420315,0,0,16,0,4,0,0,0,30,0
420316,0,0,0,0,0,0,0,0,0,0
420317,0,0,0,0,0,0,0,0,0,0
420318,9,9,9,9,9,9,9,9,9,9
420319,0,0,0,0,0,0,0,0,0,0
420320,0,0,0,0,0,0,0,0,0,0
420321,0,8,3,25,24,25,14,7,26,7
420322,0,0,0,0,0,0,0,0,0,0
420323,20,20,20,20,20,20,20,20,20,20
420324,0,0,0,0,0,0,0,0,0,0
420325,19,19,19,19,19,19,19,19,19,19
420326,0,0,38,9,0,0,0,19,8,0
420327,15,15,15,15,15,15,15,15,15,15
420328,15,15,15,15,15,15,15,15,15,15
420329,29,0,16,0,0,20,0,17,0,0
420330,0,0,0,0,0,0,0,0,0,0
420331,0,0,0,0,0,0,0,0,0,0
420332,5,5,5,5,5,5,5,5,5,5
420333,24,0,0,0,0,0,0,0,0,0
420334,0,0,0,0,0,0,0,0,0,0
420335,9,0,6,10,19,20,0,7,7,0
420336,0,0,0,0,0,0,0,0,0,0
420337,0,0,0,0,0,0,0,0,0,0
420338,12,12,12,12,12,12,29,12,12,12
420339,24,24,24,24,24,24,24,24,24,24
420340,0,0,0,0,0,0,0,0,0,0
420341,0,0,0,0,0,0,0,0,0,0
420342,0,0,0,0,0,0,0,0,0,0
420343,0,0,0,0,0,0,0,0,0,0
420344,0,0,0,0,0,0,0,0,0,0
420345,14,4,8,10,8,4,14,20,4,4
420346,0,0,0,0,0,0,0,0,0,0
420347,20,14,0,0,0,0,0,0,0,22
420348,0,0,0,0,18,0,0,30,0,0
420349,0,0,0,0,0,0,0,0,0,0
420350,0,0,0,0,0,0,0,0,0,0
420351,0,0,0,0,0,0,0,0,0,0
420352,0,19,24,0,17,0,12,7,23,8
420353,9,9,9,9,9,9,9,9,9,9
420354,0,0,0,0,0,0,0,0,0,0
420355,0,0,0,0,0,0,0,0,9,0
420356,0,0,0,13,0,0,0,14,0,9
420357,0,21,0,11,0,0,0,0,0,0
420358,0,39,14,0,0,0,0,0,0,0
420359,22,22,22,22,22,22,22,22,22,22
420360,16,8,14,14,19,10,16,18,32,7
420361,0,0,0,0,0,0,0,0,0,0
420362,0,0,0,0,0,0,0,0,0,0
420363,0,0,0,0,0,0,0,0,0,0
420364,0,0,0,0,0,0,0,0,0,0
420365,0,0,0,0,0,0,0,0,0,0
420366,0,0,0,0,0,0,0,0,0,0
420367,0,0,0,0,0,0,0,0,0,0
420368,0,0,0,0,0,0,0,0,0,0
420369,0,0,0,0,0,0,0,0,0,0
420370,17,6,9,11,11,3,12,17,7,24
420371,10,0,18,0,0,0,0,8,0,0
420372,0,0,0,0,0,0,0,0,0,0
420373,23,14,15,5,9,42,9,17,25,23
420374,15,3,20,3,31,3,3,18,3,3
420375,0,0,0,0,0,0,0,0,0,0
420376,0,0,0,0,0,0,0,0,0,0
420377,20,20,20,20,20,20,20,20,20,20
420378,0,0,0,0,0,0,0,0,0,0
420379,27,0,0,0,0,0,0,11,0,0
420380,21,21,21,21,21,21,21,21,21,21
420381,3,3,3,3,3,3,17,3,9,10
420382,0,0,0,0,0,0,0,0,0,0
420383,0,0,0,0,0,0,0,0,0,0
420384,0,0,0,0,0,0,0,0,0,0
420385,12,12,12,12,12,12,12,12,12,12
420386,0,0,0,0,0,0,0,9,0,0
